MET2013,Name,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,percentage,children percentage,23-27 vs 13-17 ratio
38940,"Port St. Lucie,FL",50639.01654,0.497824195,0.875543951,7.659704091,242008.7032,0.940659341,2012,0.177765548,0.061919505,0.821428571
39140,"Prescott, AZ ",39805.83051,0.510357815,0.922787194,7.627118644,218131.8267,0.921052632,2012,0.152561247,0.102189781,0.857142857
39300,"Providence-Warwick, RI-MA ",55126.41783,0.490909091,0.929390997,7.923389232,292205.278,0.945495221,2012,0.225048699,0.061099796,0.938877756
39340,"Provo-Orem, UT ",50864.08153,0.555185801,0.966167499,8.190238491,259773.4886,0.966942149,2012,0.362395754,0.107740586,0.888689408
39380,"Pueblo, CO ",40720.32576,0.5,0.918560606,7.53030303,150389.5833,0.943627451,2012,0.229820628,0.058536585,0.783783784
39460,"Punta Gorda, FL",41476.76128,0.466165414,0.94924812,7.494360902,190062.0301,0.942028986,2012,0.117419355,0.120879121,0.507246377
39540,"Racine, WI ",48340.09382,0.50533049,0.948827292,7.70575693,194518.5501,0.936868687,2012,0.205705706,0.072992701,0.734939759
39580,"Raleigh, NC ",62695.42607,0.509256911,0.80471722,8.584833883,266505.2752,0.958528037,2012,0.24098003,0.073119777,0.817320704
39740,"Reading, PA ",48104.12367,0.506751955,0.942430704,7.358208955,191873.774,0.96875,2012,0.229448491,0.079365079,0.906779661
39820,"Redding, CA ",47017.05736,0.491472868,0.937984496,7.627906977,241193.7984,0.922755741,2012,0.18207024,0.060913706,0.568345324
39900,"Reno, NV ",54536.19112,0.517537581,0.854688618,7.798854689,243893.3429,0.946755408,2012,0.227449288,0.043643264,0.854166667
40060,"Richmond, VA ",56704.35437,0.493141289,0.741883859,8.041609511,252580.7956,0.967741935,2012,0.237841833,0.052827843,0.956989247
40140,"Riverside-San Bernardino-Ontario, CA",47687.03764,0.527114777,0.731309231,7.120831871,250457.6343,0.925867006,2012,0.255225359,0.020570541,0.828103683
40220,"Roanoke, VA ",44654.10545,0.484874676,0.915298185,7.630077787,190715.9896,0.97260274,2012,0.200120555,0.102409639,0.778378378
40380,"Rochester, NY ",48220.55606,0.4995637,0.926919721,7.978403141,147442.6483,0.960597476,2012,0.22297911,0.076714189,0.927109974
40420,"Rockford, IL ",46213.13628,0.506445672,0.898710866,7.335174954,144308.7477,0.940919037,2012,0.223557692,0.094086022,0.778301887
40580,"Rocky Mount, NC",38693.48162,0.470019342,0.607350097,7.023210832,118327.2727,0.947890819,2012,0.174300254,0.051094891,0.653061224
40900,"Sacramento--Roseville--Arden-Arcade, CA ",58196.41028,0.500226006,0.772186229,8.048666566,292345.1258,0.941580756,2012,0.253065577,0.041432584,0.826558266
40980,"Saginaw, MI ",37984.28182,0.498701299,0.877922078,7.254545455,115277.6623,0.939495798,2012,0.195121951,0.096153846,0.78125
41100,"St. George, UT",41420.75685,0.530821918,0.921232877,7.640410959,242934.9315,0.938596491,2012,0.301687764,0.097902098,0.585858586
41140,"St. Joseph, MO-KS",38841.38175,0.504655493,0.972067039,7.17877095,142410.0559,0.963963964,2012,0.232810615,0.07253886,0.954545455
41180,"St. Louis, MO-IL",51929.88674,0.501679048,0.873715274,7.87269767,191698.4634,0.955241742,2012,0.235306751,0.082141771,0.879052369
41500,"Salinas, CA ",49983.1749,0.517408907,0.791902834,6.956275304,388965.1012,0.93865628,2012,0.274139845,0.020242915,1.043613707
41540,"Salisbury, MD-DE ",47768.92292,0.486378738,0.874418605,7.548172757,252896.6777,0.962202136,2012,0.184897025,0.116336634,0.741784038
41620,"Salt Lake City,UT",51596.27619,0.528571429,0.914005602,7.86162465,255994.986,0.966074826,2012,0.308947665,0.077717061,0.856780735
41660,"San Angelo, TX",37871.10092,0.50764526,0.93883792,6.840978593,135327.2171,0.981132075,2012,0.26987061,0.054794521,1.304347826
41700,"San Antonio-New Braunfels,TX",50435.50531,0.510018215,0.84228901,7.567091682,173073.8919,0.964265979,2012,0.248683833,0.04965358,0.875780708
41740,"San Diego-Carlsbad, CA",63193.61216,0.516821125,0.762726926,8.14205916,459839.2916,0.94950849,2012,0.27627919,0.026691641,1.11280654
41860,"San Francisco-Oakland-Hayward, CA",82400.44893,0.502856696,0.619942083,8.594427487,655966.0171,0.952180532,2012,0.25551655,0.031730455,1.073017205
41940,"San Jose-Sunnyvale-Santa Clara,CA",86186.49929,0.523843165,0.531084422,8.626810314,736601.0067,0.957114228,2012,0.250783392,0.032409215,0.907872697
42020,"San Luis Obispo-PasoRobles-ArroyoGrande,CA",63724.89938,0.496904025,0.917956656,8.20123839,496651.2384,0.954971857,2012,0.227970897,0.053191489,1.02173913
42100,"Santa Cruz-Watsonville, CA",75824.09197,0.50388601,0.897668394,8.383419689,589768.3938,0.956112853,2012,0.212032282,0.044982699,0.856164384
42140,"Santa Fe, NM",47855.39195,0.478390462,0.82414307,7.962742176,303505.5142,0.960674157,2012,0.202137998,0.057692308,0.922222222
42200,"Santa Maria-Santa Barbara,CA",64202.19145,0.511175899,0.868804665,7.669582119,610531.001,0.962040332,2012,0.279503106,0.027350427,0.931654676
42220,"Santa Rosa, CA",59930.24233,0.489668128,0.901064496,8.054477145,490237.4452,0.949771689,2012,0.20320244,0.075046904,0.890566038
42540,"Scranton--Wilkes-Barre--Hazleton, PA ",45492.27013,0.504415584,0.981818182,7.640519481,169253.4545,0.961014851,2012,0.203817069,0.081272085,0.805732484
42660,"Seattle-Tacoma-Bellevue, WA ",67140.31419,0.516730199,0.833799238,8.273951715,365781.5417,0.959934191,2012,0.249788851,0.046703297,0.950999049
42680,"Sebastian-Vero Beach, FL",56573.84848,0.487373737,0.931818182,7.805555556,303954.5455,0.924342105,2012,0.153184165,0.078651685,0.641791045
43100,"Sheboygan, WI ",47906.59031,0.522026432,0.982378855,7.790748899,181552.4229,0.939546599,2012,0.168576105,0.145631068,0.460526316
43340,"Shreveport-Bossier City, LA",46000.71241,0.493881119,0.703671329,7.515734266,155379.9825,0.956427015,2012,0.249870934,0.05785124,0.995744681
43900,"Spartanburg, SC ",39309.31746,0.500992063,0.800595238,7.251984127,151642.8571,0.957264957,2012,0.236363636,0.068681319,0.849740933
44060,"Spokane-Spokane Valley, WA",45233.38892,0.509794553,0.927854754,7.726230291,207243.6694,0.949614701,2012,0.234336609,0.068152031,0.884892086
44100,"Springfield, IL ",49046.58713,0.488888889,0.961403509,8.008187135,147419.0643,0.969401947,2012,0.245106383,0.069444444,0.935483871
44140,"Springfield, MA ",52860.82521,0.497612225,0.920248329,7.907354346,241889.6371,0.955248619,2012,0.236220472,0.081944444,0.725352113
44180,"Springfield, MO ",40412.70957,0.50173913,0.973913043,7.65826087,157572.1739,0.968648649,2012,0.252124646,0.074157303,1.03960396
44220,"Springfield, OH ",37953.08459,0.511278195,0.937969925,7.223684211,120447.5564,0.962529274,2012,0.207107843,0.047337278,0.802197802
44300,"State College, PA",48844.70656,0.515444015,0.963320463,7.749034749,244359.0734,0.957494407,2012,0.248595506,0.096045198,1.0125
44700,"Stockton-Lodi, CA ",49012.29012,0.502805836,0.690796857,7.168350168,218441.0774,0.917751885,2012,0.247286594,0.03202847,0.846473029
45060,"Syracuse, NY ",48651.01013,0.503267974,0.942810458,7.773856209,147919.4444,0.954132068,2012,0.209629118,0.091208791,0.880907372
45300,"Tampa-St. Petersburg-Clearwater, FL",50038.60222,0.489970807,0.872398531,7.747151333,195239.6648,0.945269017,2012,0.213579003,0.047711512,0.826491516
45780,"Toledo, OH ",45444.56128,0.503946822,0.902783548,7.549231408,139547.6111,0.953442298,2012,0.220348671,0.062256809,0.803611738
45820,"Topeka, KS ",43260.44509,0.512138728,0.934104046,7.608092486,133580.1156,0.972067039,2012,0.240963855,0.103333333,0.713375796
45940,"Trenton, NJ ",78655.6087,0.48173913,0.788695652,8.434782609,376745.8261,0.946787149,2012,0.22235023,0.07253886,0.923076923
46060,"Tucson, AZ ",48245.4311,0.501145663,0.873649755,7.947954173,212410.8674,0.955737705,2012,0.244440071,0.039452496,1.021089631
46220,"Tuscaloosa, AL ",41993.72256,0.486280488,0.737804878,7.487804878,172757.7744,0.957446809,2012,0.246200608,0.041152263,0.974789916
46340,"Tyler, TX ",43602.90523,0.501633987,0.807189542,7.243464052,146711.1111,0.956607495,2012,0.228601253,0.077625571,0.772413793
46520,"Urban Honolulu, HI",53395.74725,0.514786795,0.290233838,8.026134801,622470.9078,0.971234519,2012,0.273167895,0.030518098,1.363636364
46540,"Utica-Rome, NY ",42730.95427,0.499237805,0.960365854,7.580792683,139580.6402,0.957564576,2012,0.219763253,0.074941452,0.965367965
46700,"Vallejo-Fairfield, CA ",57563.21151,0.50933126,0.648522551,7.723172628,287611.353,0.944547135,2012,0.240979381,0.037433155,0.885304659
47260,"Virginia Beach-Norfolk-Newport News,VA-NC",54983.03265,0.502642507,0.734239336,7.941676104,274359.9849,0.966321814,2012,0.260212839,0.052330695,1.189371981
47300,"Visalia-Porterville, CA ",41921.53827,0.514975042,0.839434276,6.366888519,204110.7321,0.92778335,2012,0.279192274,0.039308176,0.599137931
47380,"Waco, TX ",42136.17277,0.493135011,0.856979405,7.196796339,135682.6087,0.969529086,2012,0.236390753,0.044164038,0.771573604
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",84123.17517,0.496400873,0.675939256,8.787999814,466517.299,0.971227489,2012,0.258084124,0.061351861,0.978706415
48140,"Wausau, WI ",43205.81137,0.531206657,0.984743412,7.357836338,183514.8405,0.963949843,2012,0.193946188,0.156069364,0.5
48300,"Wenatchee, WA ",47702.71622,0.505405405,0.918918919,7.475675676,252991.8919,0.946127946,2012,0.201413428,0.175438596,0.550561798
48620,"Wichita, KS ",48411.02382,0.511627907,0.911514464,7.817923993,150609.5292,0.965653897,2012,0.256300892,0.072617247,0.918429003
48660,"Wichita Falls, TX",45937.24324,0.502252252,0.912162162,7.382882883,116250.4505,0.970899471,2012,0.286407767,0.038135593,1.471264368
48900,"Wilmington, NC ",51782.63733,0.526666667,0.866666667,8.018666667,247391.8667,0.965517241,2012,0.243941842,0.046357616,1.377192982
49180,"Winston-Salem, NC ",47665.15804,0.486267447,0.8667267,7.714542999,187993.6065,0.949483976,2012,0.19988049,0.082212257,0.693236715
49340,"Worcester, MA-CT ",57572.24782,0.508034959,0.944460107,8.119819566,269365.1537,0.952002543,2012,0.201077545,0.096650718,0.723684211
49420,"Yakima, WA ",38718.48859,0.49261745,0.833557047,6.391946309,175801.0738,0.943729904,2012,0.282423208,0.054380665,0.789473684
49620,"York-Hanover, PA ",47665.02379,0.526107072,0.958360872,7.318572373,192214.805,0.9526356,2012,0.233170732,0.081589958,0.768924303
49660,"Youngstown-Warren-Boardman, OH-PA ",37981.22582,0.514297729,0.942809083,7.204793944,124379.857,0.957058508,2012,0.198896632,0.078832117,0.707729469
49700,"Yuba City, CA",42890.7207,0.5078125,0.77734375,7.162109375,211908.7891,0.932692308,2012,0.284796574,0.07518797,1.032786885
49740,"Yuma, AZ ",33078.60477,0.509369676,0.821124361,6.206132879,151385.0085,0.88691796,2012,0.276703967,0.047794118,0.89261745
0,Not in identifiable area   ,42402.98599,0.508917571,0.914455799,7.278323259,162267.5295,0.961252977,2013,0.219990655,0.08968657,0.808367405
10420,"Akron, OH ",55135.69578,0.503195569,0.925436728,7.916489135,178168.2829,0.953685259,2013,0.219773847,0.08707124,0.906976744
10580,"Albany-Schenectady-Troy, NY ",60009.92018,0.499371464,0.939974859,8.302954117,226261.6468,0.970845481,2013,0.233079434,0.085901027,0.987854251
10740,"Albuquerque, NM ",49981.89492,0.50555115,0.783505155,7.85368755,215514.6947,0.956942429,2013,0.245934959,0.063016529,0.887795276
10900,"Allentown-Bethlehem-Easton, PA-NJ ",54678.85625,0.506417308,0.939860653,7.834616795,227888.9072,0.952782462,2013,0.219499341,0.103241297,0.7125
11100,"Amarillo, TX ",57053.20427,0.509146341,0.913617886,7.55995935,174456.0874,0.969447709,2013,0.266839378,0.067961165,0.961538462
11260,"Anchorage, AK ",59499.7047,0.493493493,0.892892893,7.807807808,279778.6987,0.948941469,2013,0.260273973,0.15037594,0.769585253
11460,"Ann Arbor, MI",69166.87689,0.490530303,0.888257576,9.09280303,259998.8068,0.977149075,2013,0.292475728,0.045643154,1.75625
11500,"Anniston-Oxford-Jacksonville, AL ",34806.23148,0.475308642,0.793209877,7.160493827,124496.9136,0.922131148,2013,0.229338843,0.09009009,0.771428571
11700,"Asheville, NC ",45005.54098,0.474802672,0.939283546,7.990285367,238444.2259,0.968290797,2013,0.202968311,0.041501976,0.879518072
12060,"Atlanta-Sandy Springs-Roswell, GA",62001.89591,0.50128655,0.706549708,8.258830409,230893.8316,0.959016951,2013,0.244115895,0.052784134,0.815389116
12100,"Atlantic City-Hammonton, NJ",53366.05,0.5,0.825,7.511458333,264319.0521,0.936802974,2013,0.201674808,0.103806228,0.75
12220,"Auburn-Opelika, AL ",51224.25364,0.486880466,0.760932945,8.166180758,192174.344,0.982638889,2013,0.269662921,0.034722222,1.088235294
12260,"Augusta-Richmond County, GA-SC",48325.9468,0.483850538,0.720075997,7.66941102,157145.4592,0.958199357,2013,0.249494541,0.042139384,0.887459807
12420,"Austin-Round Rock, TX",66114.93626,0.513234143,0.862176977,8.316679718,272780.0063,0.970588235,2013,0.293185574,0.049403183,1.108391608
12540,"Bakersfield, CA ",51145.69316,0.534216336,0.791390728,6.748344371,203562.7759,0.936750999,2013,0.293998481,0.034453058,0.978300181
12580,"Baltimore-Columbia-Towson, MD ",66983.34779,0.488976296,0.757996067,8.292619812,337257.9422,0.969132893,2013,0.247139426,0.075735925,0.998101266
12620,"Bangor, ME ",38553.69682,0.504187605,0.969849246,7.390284757,139292.9983,0.962962963,2013,0.195652174,0.111111111,1.185714286
12700,"Barnstable Town, MA",62622.36087,0.475,0.965217391,8.343478261,464513.7826,0.948849105,2013,0.137519873,0.208092486,0.686440678
12940,"Baton Rouge, LA",53104.21881,0.487076649,0.697860963,7.626559715,190918.1551,0.968102073,2013,0.276406429,0.055036345,1.014925373
13140,"Beaumont-Port Arthur, TX",48048.08165,0.536849711,0.772398844,7.009393064,125030.6069,0.953917051,2013,0.232400722,0.036893204,0.794776119
13380,"Bellingham, WA ",50213.88142,0.509734513,0.886725664,7.853097345,294366.7965,0.961620469,2013,0.232346241,0.073529412,1.237113402
13460,"Bend-Redmond, OR ",50989.66944,0.477777778,0.975,8.069444444,311965.8333,0.975524476,2013,0.196046129,0.117647059,0.768115942
13780,"Binghamton, NY ",44690.66735,0.514373717,0.958932238,7.738193018,126779.9179,0.954601227,2013,0.215262779,0.073578595,1.048611111
13820,"Birmingham-Hoover, AL ",52261.59292,0.501362398,0.78147139,7.793188011,182988.5259,0.966136133,2013,0.237263726,0.064491654,0.89556962
13900,"Bismarck, ND ",52045.07006,0.526539278,0.993630573,7.743099788,204387.7282,0.992890995,2013,0.258680556,0.140939597,1.122807018
13980,"Blacksburg-Christiansburg-Radford, VA ",47223.68119,0.504950495,0.968316832,7.734653465,199074.9307,0.968215159,2013,0.215363512,0.057324841,1.175
14010,"Bloomington, IL ",53092.61211,0.492268041,0.945876289,8.304123711,171071.5206,0.977941176,2013,0.259587021,0.064393939,1.097087379
14020,"Bloomington, IN ",55950.84638,0.472463768,0.944927536,8.315942029,187610.4928,0.97,2013,0.32412523,0.039772727,2.240740741
14260,"Boise City, ID",48934.98181,0.522134627,0.949666465,7.857489388,189954.906,0.969525159,2013,0.250886176,0.086342229,0.704109589
14460,"Boston-Cambridge-Newton, MA-NH ",76629.89652,0.501810594,0.888172835,8.690296446,441074.3313,0.96362017,2013,0.251764706,0.081619938,1.03121853
14740,"Bremerton-Silverdale, WA ",55639.81863,0.504901961,0.875490196,7.883333333,301551.4902,0.969555035,2013,0.216216216,0.053125,0.897590361
14860,"Bridgeport-Stamford-Norwalk, CT ",110787.7771,0.516438755,0.885656095,8.877509456,698992.3102,0.952922078,2013,0.206645694,0.108468126,0.658605974
15180,"Brownsville-Harlingen, TX ",35682.34419,0.517209302,0.91255814,6.585116279,105326.7256,0.955555556,2013,0.251250695,0.042035398,0.622282609
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",49426.80975,0.494804552,0.922563088,7.985155863,150982.8402,0.951012027,2013,0.240671642,0.07751938,0.971255673
15500,"Burlington, NC ",44534.85784,0.508169935,0.787581699,7.534313725,173468.6601,0.962301587,2013,0.168888889,0.052631579,0.608333333
15540,"Burlington-South Burlington, VT",53522.72821,0.494830133,0.974889217,8.183161004,284401.4623,0.96345515,2013,0.22247191,0.116161616,0.920792079
15940,"Canton-Massillon, OH ",46171.7576,0.508833922,0.961837456,7.432508834,146542.4876,0.96108291,2013,0.210092188,0.085450346,0.781376518
15980,"Cape Coral-Fort Myers,FL",49541.44554,0.471287129,0.893069307,7.643564356,234994.8069,0.948959033,2013,0.210463734,0.031073446,0.810666667
16580,"Champaign-Urbana, IL ",53129.23426,0.491947291,0.915080527,8.266471449,165612.6501,0.978187919,2013,0.284011917,0.059440559,1.217741935
16620,"Charleston, WV ",47713.52471,0.485465116,0.941860465,7.656976744,151699.2006,0.965703971,2013,0.217782218,0.055045872,1.050505051
16700,"Charleston-North Charleston, SC",54454.71734,0.48580166,0.795980778,8.112712975,308084.5129,0.958955224,2013,0.25451013,0.047982552,1.221354167
16740,"Charlotte-Concord-Gastonia, NC-SC ",56872.69831,0.504603611,0.811790028,7.997728088,231132.083,0.959146427,2013,0.234794798,0.067661692,0.837341772
16860,"Chattanooga, TN-GA ",50113.12615,0.510016243,0.895506226,7.62046562,195264.4126,0.963863338,2013,0.237095052,0.064564565,1.03236246
16980,"Chicago-Naperville-Elgin, IL-IN-WI ",65068.33789,0.508729827,0.795770729,8.101523372,280388.3486,0.952638861,2013,0.255249462,0.064598348,0.917233966
17020,"Chico, CA ",42931.38462,0.508547009,0.896011396,7.625356125,244991.567,0.95256167,2013,0.263843648,0.040123457,1.161971831
17140,"Cincinnati, OH-KY-IN ",58157.47615,0.51218089,0.924872356,7.994748359,195892.7469,0.966888548,2013,0.23838463,0.077302632,0.92557403
17300,"Clarksville, TN-KY ",43087.47968,0.518058691,0.867945824,7.417607223,163520.6208,0.94721826,2013,0.320155541,0.050607287,1.225641026
17460,"Cleveland-Elyria, OH ",54450.97674,0.502679388,0.873349889,7.92798327,175886.2083,0.962724344,2013,0.219578103,0.083366415,0.804428044
17660,"Coeur d'Alene, ID",45809.03836,0.503836317,0.976982097,7.73657289,248976.3427,0.971608833,2013,0.245614035,0.078571429,0.814285714
17780,"College Station-Bryan, TX",62200.92777,0.516930023,0.846501129,8.191873589,210516.7043,0.984251969,2013,0.337195829,0.058419244,1.540540541
17820,"Colorado Springs, CO",55098.68136,0.512158055,0.914893617,8.30952381,242446.3222,0.964612569,2013,0.284267173,0.063474388,1.062337662
17860,"Columbia, MO ",55724.72074,0.492021277,0.941489362,8.417553191,202439.7606,0.978851964,2013,0.311290323,0.07253886,1.358974359
17900,"Columbia, SC ",49658.92529,0.493254929,0.765133172,8.060186787,188341.0515,0.962609057,2013,0.241008874,0.044573643,1.095338983
18140,"Columbus, OH ",56706.11807,0.507054081,0.887638562,8.153510245,201611.6627,0.969108218,2013,0.267279611,0.057466613,1.036654135
18580,"Corpus Christi, TX",48995.99297,0.529411765,0.906649616,7.063938619,132778.5934,0.972243639,2013,0.254453912,0.073059361,0.949852507
19100,"Dallas-Fort Worth-Arlington, TX",65513.34066,0.518290709,0.80062896,7.948758267,224191.7014,0.969714526,2013,0.257656175,0.059925094,0.819069866
19300,"Daphne-Fairhope-Foley, AL ",46870.28085,0.493617021,0.938297872,7.710638298,227719.4894,0.970822281,2013,0.229577465,0.055214724,1.144927536
